group_id,leader,member,modify_leader,image_url,label,canonical_leader,brand ,name ,package,promotion
1364,andrexclassic clean 4r  6 4 roll,andrex clssclean 4r 6 4 roll,Yes,https://d1ralsognjng37.cloudfront.net/fbdd972a-b0db-4f64-acac-32939104206c.jpeg,TRUE,Andrex classic clean toilet tissue 4 rolls,Andrex,classic clean toilet tissue,4 rolls,0
1364,andrexclassic clean 4r  6 4 roll,andrexclassic clean 4r  6 4 roll,Yes,https://d1ralsognjng37.cloudfront.net/d73268a6-b50a-45a4-92cf-5117876e78ea.jpeg,TRUE,Andrex classic clean toilet tissue 4 rolls,Andrex,classic clean toilet tissue,4 rolls,0
1391,angel 5 slice 5,angel 5 slice 5,Yes,,TRUE, angel cake 5 units,,angel cake,5 units,0
1530,aptamil follow on no2 200 ml,aptamil follow on no1 200 ml,Yes,https://d1ralsognjng37.cloudfront.net/93a96161-dafb-4ae6-9fa7-820212d2f145.jpeg,FALSE,Aptamil 1 follow on baby formula 200 ml,Aptamil,1 follow on baby formula,200 ml,0
1530,aptamil follow on no2 200 ml,aptamil follow on no2 200 ml,Yes,,TRUE,Aptamil 2 follow on baby formula 200 ml,Aptamil,2 follow on baby formula,200 ml,0
1531,aptamil follow on rtf 200 ml,aptamil follow on rtf 200ml,No,,TRUE,aptamil follow on rtf 200 ml,Aptamil,follow up milk,200 ml,0
1531,aptamil follow on rtf 200 ml,aptamil follow on rtf 2200 ml,No,,TRUE,aptamil follow on rtf 200 ml,Aptamil,follow up milk,200 ml,0
1576,areo mintl 90g,areo mintl 90g,Yes,,TRUE,Aero peppermint chocolate bar 90 g,Aero,peppermint chocolate bar,90 g,0
1639,arizona kiwi strawberry 680ml,arizona kiwi strawberry 680ml,Yes,https://d1ralsognjng37.cloudfront.net/0354cc4b-c8fa-4845-adf3-1080cdc1168f.jpeg,TRUE,Arizona kiwin & strawberry juice cocktail 680 ml,Arizona,kiwin & strawberry juice cocktail,680 ml,0
13075,arla cravendale semi skimmed milk 2 l,cravendale semi skimmed 2 l,No,https://d1ralsognjng37.cloudfront.net/e8a2b670-1f76-4f2c-b0cb-e3ccedb45035.jpeg,TRUE,arla cravendale semi skimmed milk 2 l,Arla,Cravendale semi skimmed milk,2 L,0
13075,arla cravendale semi skimmed milk 2 l,cravendale skimmed 2l red,No,,FALSE,Arla Cravendale skimmed milk 2 L,Arla,Cravendale skimmed milk,2 L,0
1683,arla lacto free semi skimmed milk 1 l,arla lacto free semi skimmed long life 1l,No,https://d1ralsognjng37.cloudfront.net/dccc994a-7300-4e97-942e-638857ecb9dd.jpeg,FALSE,Arla Lacto Free semi skimmed milk 1 L,Arla,Lacto Free semi skimmed milk,1 L,0
1683,arla lacto free semi skimmed milk 1 l,arla lacto free skemi skimmed 1l,No,https://tb-static.uber.com/prod/image-proc/processed_images/66cfd8eac77a9a178afee39fd072d748/859baff1d76042a45e319d1de80aec7a.jpeg,TRUE,arla lacto free semi skimmed milk 1 l,Arla,Lacto Free semi skimmed milk,1 L,0
1683,arla lacto free semi skimmed milk 1 l,arla lacto free uht longlife milk semi skimmed 1l,No,https://d1ralsognjng37.cloudfront.net/f2326aee-30a2-40cc-a7f9-b170550614d4.jpeg,TRUE,arla lacto free semi skimmed milk 1 l,Arla,Lacto Free semi skimmed milk,1 L,0
1683,arla lacto free semi skimmed milk 1 l,arla lactofree fresh semi skimmed milk 1l,No,https://d1ralsognjng37.cloudfront.net/e2690680-a4b0-487a-9447-8fd84e55fcff.jpeg,TRUE,arla lacto free semi skimmed milk 1 l,Arla,Lacto Free semi skimmed milk,1 L,0
1683,arla lacto free semi skimmed milk 1 l,arla lactofree semi skimmed milk 1 l,No,,TRUE,arla lacto free semi skimmed milk 1 l,Arla,Lacto Free semi skimmed milk,1 L,0
1683,arla lacto free semi skimmed milk 1 l,arla uht longlife milk semi skimmed 1l,No,https://d1ralsognjng37.cloudfront.net/1eca6ce8-d2d7-47ac-8f5e-76b86f8bc199.jpeg,FALSE,Arla Long life semi skimmed milk 1 L,Arla,Long life semi skimmed milk,1 L,0
1701,asahi 4x330ml,asahi 330ml,No,https://tb-static.uber.com/prod/image-proc/processed_images/cc8670da87f13c5b382c76e4fd53c4d3/859baff1d76042a45e319d1de80aec7a.jpeg,FALSE,Asahi dry beer 330 ml,Asahi,dry beer,330 ml,0
1704,asahi beer,asahi beer,Yes,,TRUE,Asahi beer ,Asahi,beer,,0
1716,asahi super dry beer 620ml,asahi super dry beer 620ml,Yes,https://d1ralsognjng37.cloudfront.net/f50c2e3b-8dd7-418b-9efc-f514bbd9fcdb.jpeg,TRUE,Asahi super dry beer 620 ml,Asahi,super dry beer,620 ml,0
1778,attack a snak chicken wrap 90g,attack a snak chicken wrap 90g,Yes,https://d1ralsognjng37.cloudfront.net/c867b9b9-4b99-4c04-8546-a06b5b079bbc.jpeg,TRUE,Attack a snack chicken & cheese wrap kit 90 g,Attack a snack,chicken & cheese wrap kit,90 g,0
3868,au fruit punch 50 ml,bigga fruit punch 500ml,No,https://tb-static.uber.com/prod/image-proc/processed_images/d79d631c4bf9e6f633c05ad98abaefc5/b4facf495c22df52f3ca635379ebe613.jpeg,FALSE,Bigga fruit punch drink 500 ml,Bigga,fruit punch drink,500 ml,0
1918,avant 5l mineral water,avant 5l mineral water,Yes,https://d1ralsognjng37.cloudfront.net/6f5046fb-3664-47e6-a898-fdcfd10b8f15.jpeg,TRUE,Avant mineral water 5 L,Avant,mineral water,5 L,0
1921,avant mineral water 6pk 1.5ltr,avant mineral water 6pk 1.5ltr,Yes,https://d1ralsognjng37.cloudfront.net/5a57e47e-83e5-4afb-a264-542ceee00228.jpeg,TRUE,Avant mineral water 6 X 1.5 L,Avant,mineral water,6 X 1.5 L,0
1952,b and h k blue benson blue 20,b and h k blue benson blue 20,Yes,,TRUE,Benson & Hedges blue cigars 20 units,Benson & Hedges,blue cigars,20 units,0
1958,b and h k gold benson gold 20,b and h k gold benson gold 20,Yes,,TRUE,Benson & Hedges gold cigars 20 units,Benson & Hedges,gold cigars,20 units,0
1966,b and h silver k t t 20,b and h k silver t and t 20,Yes,,TRUE,Benson & Hedges silver cigars 20 units,Benson & Hedges,silver cigars,20 units,0
1966,b and h silver k t t 20,b and h k skyblue t and t 20,Yes,,TRUE,Benson & Hedges sky blue cigars 20 units,Benson & Hedges,sky blue cigars,20 units,0
1966,b and h silver k t t 20,b and h silver k t and t20s,Yes,,TRUE,Benson & Hedges silver cigars 20 units,Benson & Hedges,silver cigars,20 units,0
1966,b and h silver k t t 20,b and h silver k t t 20,Yes,,TRUE,Benson & Hedges silver cigars 20 units,Benson & Hedges,silver cigars,20 units,0
1972,b and h sky blue 20c,b and h k blue 20,No,,FALSE,Benson & Hedges blue cigars 20 units,Benson & Hedges,blue cigars,20 units,0
1972,b and h sky blue 20c,b and h superks blue 20,No,,FALSE,Benson & Hedges super king blue cigars 20 units,Benson & Hedges,super king blue cigars,20 units,0
1969,b and h sky blue sk t and t20s,b and h blue sk blue t and t 20,Yes,,TRUE,Benson & Hedges sky blue cigars 20 units,Benson & Hedges,sky blue cigars,20 units,0
1969,b and h sky blue sk t and t20s,b and h k blue dual t and t 20,Yes,,FALSE,Benson & Hedges dual blue cigars 20 units,Benson & Hedges,dual blue cigars,20 units,0
1969,b and h sky blue sk t and t20s,b and h k dual t and t 20,Yes,,FALSE,Benson & Hedges dual cigars ,Benson & Hedges,dual cigars,,0
1969,b and h sky blue sk t and t20s,b and h k new dual t and t 20,Yes,,FALSE,Benson & Hedges new dual cigars 20 units,Benson & Hedges,new dual cigars,20 units,0
1969,b and h sky blue sk t and t20s,b and h k sky blue t and t 20,Yes,,TRUE,Benson & Hedges sky blue cigars 20 units,Benson & Hedges,sky blue cigars,20 units,0
1969,b and h sky blue sk t and t20s,b and h new dual k t t 20,Yes,,FALSE,Benson & Hedges new dual cigars 20 units,Benson & Hedges,new dual cigars,20 units,0
1969,b and h sky blue sk t and t20s,b and h sk blue t and t 20,Yes,,TRUE,Benson & Hedges sky blue cigars 20 units,Benson & Hedges,sky blue cigars,20 units,0
1969,b and h sky blue sk t and t20s,b and h sk blue t and t20s,Yes,,TRUE,Benson & Hedges sky blue cigars 20 units,Benson & Hedges,sky blue cigars,20 units,0
1969,b and h sky blue sk t and t20s,b and h sk green t and t 20,Yes,,FALSE,Benson & Hedges sky green cigars 20 units,Benson & Hedges,sky green cigars,20 units,0
1969,b and h sky blue sk t and t20s,b and h sk sky blue t and t 20,Yes,,TRUE,Benson & Hedges sky blue cigars 20 units,Benson & Hedges,sky blue cigars,20 units,0
1969,b and h sky blue sk t and t20s,b and h sky blue k t and t20s,Yes,,TRUE,Benson & Hedges sky blue cigars 20 units,Benson & Hedges,sky blue cigars,20 units,0
1969,b and h sky blue sk t and t20s,b and h sky blue sk t and t20s,Yes,,TRUE,Benson & Hedges sky blue cigars 20 units,Benson & Hedges,sky blue cigars,20 units,0
1970,b and h skyblue ks20s,b and h skyblue ks20s,Yes,,TRUE,Benson & Hedges sky blue cigars 20 units,Benson & Hedges,sky blue cigars,20 units,0
1973,b h blue,b h blue,Yes,,TRUE,Benson & Hedges blue cigars ,Benson & Hedges,blue cigars,,0
3740,b h green sk 20,b h new sk green 20,No,,FALSE,Benson & Hedges new green super king cigars 20 units,Benson & Hedges,new green super king cigars,20 units,0
3740,b h green sk 20,b h new sk green tt 20,No,,FALSE,Benson & Hedges new green super king cigars 20 units,Benson & Hedges,new green super king cigars,20 units,0
3740,b h green sk 20,b h new superking green tt 20,No,,FALSE,Benson & Hedges new green super king cigars 20 units,Benson & Hedges,new green super king cigars,20 units,0
3740,b h green sk 20,bh green sk 20,No,,TRUE,b h green sk 20,Benson & Hedges,green super king cigars,20 units,0
1985,b h k blue tt20s,b h k blue tt20s,Yes,,TRUE,Benson & Hedges blue cigars 20 units,Benson & Hedges,blue cigars,20 units,0
1991,b h kingsize silver tt 20,b h kingsize silver tt 20,Yes,,TRUE,Benson & Hedges king size silver cigars 20 units,Benson & Hedges,king size silver cigars,20 units,0
1992,b h new dual king size,b h new dual king size,Yes,,TRUE,Benson & Hedges new dual king size cigars ,Benson & Hedges,new dual king size cigars,,0
1993,b h new green superking,b h green superkings,Yes,,TRUE,Benson & Hedges super king green cigars ,Benson & Hedges,super king green cigars,,0
1993,b h new green superking,b h new green superking,Yes,,TRUE,Benson & Hedges super king green cigars ,Benson & Hedges,super king green cigars,,0
1997,b h new kingsize dual tt 20,b h new kingsize dual tt 20,Yes,,TRUE,Benson & Hedges king size new dual cigars 20 units,Benson & Hedges,king size new dual cigars,20 units,0
2010,b h superking sky blue tt 20,b h superking blue tt 20,Yes,,TRUE,Benson & Hedges super king blue cigars 20 units,Benson & Hedges,super king blue cigars,20 units,0
2010,b h superking sky blue tt 20,b h superking sky blue tt 20,Yes,,TRUE,Benson & Hedges super king sky blue cigars 20 units,Benson & Hedges,super king sky blue cigars,20 units,0
2014,b n h sky blue sk 20,b h blue k 20,Yes,,FALSE,Benson & Hedges blue cigars 20 units,Benson & Hedges,blue cigars,20 units,0
2014,b n h sky blue sk 20,b h k sk y blue 20,Yes,,TRUE,Benson & Hedges sky blue cigars 20 units,Benson & Hedges,sky blue cigars,20 units,0
2014,b n h sky blue sk 20,b h sk blue 20,Yes,,TRUE,Benson & Hedges sky blue cigars 20 units,Benson & Hedges,sky blue cigars,20 units,0
2014,b n h sky blue sk 20,b h sk sky blue 20,Yes,,TRUE,Benson & Hedges sky blue cigars 20 units,Benson & Hedges,sky blue cigars,20 units,0
2014,b n h sky blue sk 20,b n h sky blue k 20,Yes,,TRUE,Benson & Hedges sky blue cigars 20 units,Benson & Hedges,sky blue cigars,20 units,0
2014,b n h sky blue sk 20,b n h sky blue sk 20,Yes,,TRUE,Benson & Hedges sky blue cigars 20 units,Benson & Hedges,sky blue cigars,20 units,0
2019,b ulmers red berry lime bottle 500ml,b ulmers red berry lime bottle 500ml,Yes,https://d1ralsognjng37.cloudfront.net/9a0fcfa9-c439-4118-b334-254e381f2617.jpeg,TRUE,Bulmers crushed red berries & lime cider 500 ml,Bulmers,crushed red berries & lime cider,500 ml,0
2098,bacardi rum and cola,bacardi rum cola,No,https://d1ralsognjng37.cloudfront.net/f85eca4b-f42b-4aba-8ec2-b976c6d20127.jpeg,TRUE,bacardi rum and cola,Bacardí,rum & cola premixed drink,250 g,0
2135,back bacon unsmoked rasher 8pc,back bacon smoked rasher 8pc,Yes,,TRUE, unsmoked back bacon rasher 8 units,,unsmoked back bacon rasher,8 units,0
2135,back bacon unsmoked rasher 8pc,back bacon unsmoked rasher 8pc,Yes,,TRUE, unsmoked back bacon rasher 8 units,,unsmoked back bacon rasher,8 units,0
2141,,bacofoil 300mm  5 mtr,No,https://d1ralsognjng37.cloudfront.net/13a70db9-b13c-4373-adf0-d7f58b0fd988.jpeg,TRUE,bacofoil 300mm 6 x 5m,Bacofoil,original kitchen foil,1 unit,0
2141,bacofoil 300mm 6 x 5m,bacofoil 300mm 5 mtr,No,https://d1ralsognjng37.cloudfront.net/0c4570cd-fbba-4ea5-87c4-806a2ddfc831.jpeg,TRUE,bacofoil 300mm 6 x 5m,Bacofoil,original kitchen foil,1 unit,0
2141,bacofoil 300mm 6 x 5m,bacofoil 300mm 6 5 mtr,No,https://d1ralsognjng37.cloudfront.net/0094be15-2f56-428b-98b8-573c8a66f8f1.jpeg,TRUE,bacofoil 300mm 6 x 5m,Bacofoil,original kitchen foil,1 unit,0
2187,bacon fry 24g,bacon fry 24g,Yes,https://d1ralsognjng37.cloudfront.net/03e85449-3cbb-426f-b608-a49ddb534329.jpeg,TRUE,Smiths bacon flavour fries 24 g,Smiths,bacon flavour fries,24 g,0
2229,bahlsen hit cocoa creme 220 g,bahlsen hit cocoa creme 220g,No,https://d1ralsognjng37.cloudfront.net/624047e2-d6bb-4c76-a13e-45ec1532bc81.jpeg,TRUE,bahlsen hit cocoa creme 220 g,Hit,cocoa creme cookies,220 g,0
2250,bailey irish cream 1ltr alc17 %,bailey irish cream 1ltr,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/4182fd0883cb5b7e1fae040cd2726fb6/b4facf495c22df52f3ca635379ebe613.jpeg,TRUE,Baileys original irish cream liqueur 1 L,Baileys,original irish cream liqueur,1 L,0
2250,bailey irish cream 1ltr alc17 %,bailey irish cream 1ltr alc17 %,Yes,,TRUE,Baileys original irish cream liqueur 1 L,Baileys,original irish cream liqueur,1 L,0
2416,baker street wheat bread 500g,baker street wheat bread 500g,Yes,,TRUE,Baker Street rye & wheat bread 500 g,Baker Street,rye & wheat bread,500 g,0
2423,baker street wholemeal sliced bread,baker street wholemeal sliced bread,Yes,https://d1ralsognjng37.cloudfront.net/1a9d1f5c-38a8-4187-af53-8cffe462b027.jpeg,TRUE,Baker Street wholemeal sliced bread ,Baker Street,wholemeal sliced bread,,0
2497,balconi trancetto cacao 10x28g,balconi trancetto cacao 10x28g,Yes,,TRUE,Balconi trancetto cacao 10 x 28 g,Balconi,trancetto cacao,10 x 28 g,0
2515,balloon,balloon,Yes,,TRUE,Ballon  ,Ballon,,,0
2531,baltonowski premium bread 800g,baltonowski premium bread 800g,Yes,https://d1ralsognjng37.cloudfront.net/f434da4c-d7d3-4048-9f05-0fde82fcf390.jpeg,TRUE,The Polish Bakery chleb baltonowski premium bread 800 g,The Polish Bakery,chleb baltonowski premium bread,800 g,0
2538,banana,banana 1,No,,FALSE,banana,,banana,1 unit,0
2538,banana,banana 4,No,,FALSE, banana 4 units,,banana,4 units,0
2536,banana 3 x single 3 banana,banana 3 x single 3 banana,Yes,https://d1ralsognjng37.cloudfront.net/26168338-f8ca-4e44-8ea4-0bcf31e9e374.jpeg,TRUE, banana 3 units,,banana,3 units,0
2537,banana 3x1,banana 3x,Yes,,TRUE, banana 3 units,,banana,3 units,0
2537,banana 3x1,banana 3x1,Yes,https://d1ralsognjng37.cloudfront.net/77791b1f-7fa9-4518-af7b-642b95f71204.jpeg,TRUE, banana 3 units,,banana,3 units,0
2542,banana 5pack,banana 5pack,Yes,https://d1ralsognjng37.cloudfront.net/3cbaf42d-55bd-4436-bf54-1d8b809e80a5.jpeg,TRUE, banana 5 units,,banana,5 units,0
2579,bangdisposable mango guava2000puffs,bangdisposable mango guava2000puffs,Yes,,TRUE,Bang XXL mango & guava disposable vape ,Bang,XXL mango & guava disposable vape,,0
2610,bare foot sauvignon blanc70cl,bare foot sauvignon blanc70cl,Yes,https://d1ralsognjng37.cloudfront.net/bd998edb-f7d7-4c06-9c05-bb2d44b6d6a0.jpeg,TRUE,Barefoot Sauvignon Blanc white wine 700 ml,Barefoot,Sauvignon Blanc white wine,700 ml,0
2621,barefoo t pino t grigio 75 cl,barefoo t pino t grigio 75 cl,Yes,https://d1ralsognjng37.cloudfront.net/cc4f8e58-195b-4281-9e25-b8068e322d73.jpeg,TRUE,Barefoot Pinot Grigio white wine 750 ml,Barefoot,Pinot Grigio white wine,750 ml,0
2634,barefoot chardonnay 70cl,barefoot chardonnay 70cl,Yes,https://d1ralsognjng37.cloudfront.net/ac202a9e-d0d7-4aa5-85f6-b2237a2aa7e0.jpeg,TRUE,Barefoot Chardonnay white wine 700 ml,Barefoot,Chardonnay white wine,700 ml,0
2657,barefoot pink moscato rose,bare foot pink moscato,No,,TRUE,barefoot pink moscato rose,Barefoot,Pink Moscato rosé wine,,0
2657,barefoot pink moscato rose,barefoot pink moscato rose wine,No,,TRUE,barefoot pink moscato rose,Barefoot,Pink Moscato rosé wine,,0
2670,barefoot sauvignon blanc,barefoot sauvigon blanc,No,https://tb-static.uber.com/prod/image-proc/processed_images/13d2d77d9df37eabd286d499bef4a1f1/5954bcb006b10dbfd0bc160f6370faf3.jpeg,TRUE,barefoot sauvignon blanc,Barefoot,Sauvignon Blanc white wine,,0
2679,barefoot white zinfandel 75 cl,barefoot white zinfandel 75 cl,Yes,https://d1ralsognjng37.cloudfront.net/8d05ed99-a77a-4cf1-89d1-16b2a84c0567.jpeg,TRUE,Barefoot White Zinfandel wine 750 ml,Barefoot,White Zinfandel wine,750 ml,0
2744,barr cherryade 2ltr bottle,barr cherryade 2ltr bottle,Yes,https://d1ralsognjng37.cloudfront.net/dd391952-0736-4233-8fa6-545c56d641a6.jpeg,TRUE,Barr cherryade 2 L,Barr,cherryade,2 L,0
2746,barr cherryade 330x 6pk,barr cherryade 330x 6pk,Yes,https://d1ralsognjng37.cloudfront.net/eb902209-bb33-4417-aa0d-a7d952efffed.jpeg,TRUE,Barr cherryade 6 X 330 ml,Barr,cherryade,6 X 330 ml,0
2758,barr cola2ltrbottle,barr cola2ltrbottle,Yes,https://d1ralsognjng37.cloudfront.net/7841279e-8c97-4266-a84a-a14150b8ea2b.jpeg,TRUE,Barr cola soda 2 L,Barr,cola soda,2 L,0
2767,barr cream soda 330ml,barr cream soda 330ml can,No,,TRUE,barr cream soda 330ml,Barr,cream soda,330 ml,0
2767,barr cream soda 330ml,barr cream soda 6330ml,No,https://tb-static.uber.com/prod/image-proc/processed_images/906c78a1e01a9bdb5c494f6b28da4d19/b4facf495c22df52f3ca635379ebe613.jpeg,FALSE,Barr cream soda 6 x 330 ml,Barr,cream soda,6 x 330 ml,0
2763,barr cream soda 330x6pk,barr cream soda 330x6pk,Yes,https://d1ralsognjng37.cloudfront.net/da34ec24-e000-4c03-bbfb-37ae8a320ec1.jpeg,TRUE,Barr cream soda 6 x 330 ml,Barr,cream soda,6 x 330 ml,0
2773,barr diet lemonade 2 litre,barr diet lemonade 2 litre,Yes,https://d1ralsognjng37.cloudfront.net/07a7ff4b-65ae-4e2c-bad7-f8f0f900f5ec.jpeg,TRUE,Barr diet lemonade 2 L,Barr,diet lemonade,2 L,0
2789,barr lemonade soda 2ltr bottle,barr diet lemonade 2ltr bottle,No,https://d1ralsognjng37.cloudfront.net/ceff7ecc-9102-490f-856c-1fc6b149ed8b.jpeg,FALSE,Barr diet lemonade 2 L,Barr,diet lemonade,2 L,0
2789,barr lemonade soda 2ltr bottle,barr lemonade 2ltr bottle,No,https://d1ralsognjng37.cloudfront.net/e273cd57-8a9a-466f-9257-fa737d58a97f.jpeg,TRUE,barr lemonade soda 2ltr bottle,Barr,lemonade,2 L,0
2877,bassetts jelly baby bag 190 g,bassetts jelly baby 190 g,No,https://d1ralsognjng37.cloudfront.net/db0686d8-9b1b-4579-97f9-b52d9eeb8a3c.jpeg,TRUE,bassetts jelly baby bag 190 g,Maynard Basetts,jelly babies,190 g,0
2996,batchelors super noodle chicken  100 g,batchelors super noodle chicken 100 g,No,,TRUE,batchelors super noodle chicken  100 g,Batchelors,super chicken noodles,100 g,0
2996,batchelors super noodle chicken  100 g,batchelors super noodle chicken 100g,No,,TRUE,batchelors super noodle chicken  100 g,Batchelors,super chicken noodles,100 g,0
2996,batchelors super noodle chicken  100 g,batchelors super noodle mild curry 100g,No,,FALSE,Batchelors mild curry super noodles 100 g,Batchelors,mild curry super noodles,100 g,0
3064,bebeto assorted fruit twist 200g,bebeto assorted fruit twist 200g,Yes,https://d1ralsognjng37.cloudfront.net/45c57f37-df18-4365-b276-e7a0c689f1cc.jpeg,TRUE,Bebeto assorted fruit twists 200 g,Bebeto,assorted fruit twists,200 g,0
3078,bebeto spaghetti sour blue raspberry 70 g,bebeto spaghetti sour blue raspberry soft candy 70g,No,https://d1ralsognjng37.cloudfront.net/25fa103a-04b6-4526-9ce0-929fe60026fc.jpeg,TRUE,bebeto spaghetti sour blue raspberry 70 g,Bebeto,Spaghetti sour blue raspberry soft candies,70 g,0
3080,bebeto spaghetti sour rainbow 70 g,bebeto spaghetti sour apple soft candy 70g,No,https://d1ralsognjng37.cloudfront.net/0f688db7-2280-4197-aac8-9f0dca079aac.jpeg,FALSE,Bebeto Spaghetti sour apple soft candies 70 g,Bebeto,Spaghetti sour apple soft candies,70 g,0
3080,bebeto spaghetti sour rainbow 70 g,bebeto spaghetti sour cola soft candy 70g,No,https://d1ralsognjng37.cloudfront.net/f2952bf8-1046-49d6-86ef-3f701c8288d4.jpeg,FALSE,Bebeto Spaghetti sour cola soft candies 70 g,Bebeto,Spaghetti sour cola soft candies,70 g,0
3080,bebeto spaghetti sour rainbow 70 g,bebeto spaghetti sour rainbow soft candy 70g,No,https://d1ralsognjng37.cloudfront.net/1663ce40-a697-46ee-a31a-5f4509f73d9a.jpeg,TRUE,bebeto spaghetti sour rainbow 70 g,Bebeto,Spaghetti sour rainbow soft candies,70 g,0
3082,bebeto strawberry halal,bebeto raspberry,No,,FALSE,Bebeto raspberry ,Bebeto,raspberry,,0
