group_id,leader,member,modify_leader,image_url,label,canonical leader ,brand,name,package ,Promotion
94,15 % desc 1 kotex jabon lquido ntimo 200 ml,15 % desc 1 kotex jabon lquido ntimo 200 ml,Yes,,TRUE,Kotex Jabón líquido íntimo Botella 200 ml,Kotex,Jabón líquido íntimo,Botella 200 ml,
95,15 % desc 1 kotex protectores largo 50 uds,15 % desc 1 kotex protectores largo 50 uds,Yes,,TRUE,Kotex Protectores largo 50 unid,Kotex,Protectores largo,50 unid,
96,15 % desc 1 kotex toalla cuidado puro ult 30 uds,15 % desc 1 kotex toalla cuidado puro ult 30 uds,Yes,,TRUE,Kotex Toalla cuidado puro 30 unid,Kotex,Toalla cuidado puro,30 unid,
97,15 % desc 1 kotex toalla dianoche 8u bol,15 % desc 1 kotex toalla dianoche 8u bol,Yes,,TRUE,Kotex Toalla día noche 8 unid,Kotex,Toalla día noche,8 unid,
98,15 % desc 1 kotex toalla nocturna con ala 8 uds,15 % desc 1 kotex toalla nocturna con ala 8 uds,Yes,,TRUE,Kotex Toalla nocturna con alas 8 unid,Kotex,Toalla nocturna con alas,8 unid,
99,15 % desc 1 lysol desif.toallas bl 80 wp,15 % desc 1 lysol desif.toallas bl 80 wp,Yes,,TRUE,Lysol Toallitas desinfectantes 80 unid,Lysol,Toallitas desinfectantes,80 unid,
100,15 % desc 1 panadol multisintomas 16 tab,15 % desc 1 panadol multisintomas 16 tab,Yes,,TRUE,Panadol Multisíntomas 16 unid,Panadol,Multisíntomas,16 unid,
101,15 % desc 1 philip bombillo led 10w clida,15 % desc 1 philip bombillo led 10w clida,Yes,,TRUE,Philips Bombilla luz cálida LED 10W 1 unid,Philips,Bombilla luz cálida LED 10W,1 unid,
102,15 % desc 1 philip bombillo led 8w fra,15 % desc 1 philip bombillo led 8w fra,Yes,,TRUE,Philips Bombilla luz fría LED 8W 1 unid,Philips,Bombilla luz fría LED 8W,1 unid,
103,15 % desc 1 sb repelente aerosol 200 ml,15 % desc 1 sb repelente aerosol 200 ml,Yes,,TRUE,SB Repelente insectos Aerosol 200 ml,SB,Repelente insectos,Aerosol 200 ml,
104,15 % desc 1 scott duramax toalla 52 hojas,15 % desc 1 scott duramax toalla 52 hojas,Yes,,TRUE,Scott Toalla duramax 52 unid,Scott,Toalla duramax,52 unid,
105,15 % desc 10 pack imperial light lata 350 ml,15 % desc 10 pack imperial light lata 350 ml,Yes,,TRUE,Imperial Cerveza light 10 x 350 ml,Imperial,Cerveza light,10 x 350 ml,
106,15 % desc 2 lazo cabernet suavignon 750ml,15 % desc 2 lazo cabernet suavignon 750ml,Yes,,TRUE,Lazo Vinto tinto cabernet sauvignon 2 x 750 ml,Lazo,Vinto tinto cabernet sauvignon,2 x 750 ml,
107,15 % desc 2 lazo merlot vino tinto 750 ml,15 % desc 2 lazo merlot vino tinto 750 ml,Yes,,TRUE,Lazo Vino tinto merlot 2 x 750 ml,Lazo,Vino tinto merlot,2 x 750 ml,
108,15 % desc 2 peasol sangra caja 1l,15 % desc 2 peasol sangra blanca 1l,Yes,,FALSE,Peasol Sangría blanca 2 x 1 L,Peasol,Sangría blanca,2 x 1 L,
108,15 % desc 2 peasol sangra caja 1l,15 % desc 2 peasol sangra caja 1l,Yes,,TRUE,Peasol Sangría 2 x 1 L,Peasol,Sangría,2 x 1 L,
109,15 % desc 2 trapiche malbec 750 ml bot,15 % desc 2 trapiche malbec 750 ml,Yes,,FALSE,Trapiche Vino tinto malbec 2 x 750 ml,Trapiche,Vino tinto malbec,2 x 750 ml,
109,15 % desc 2 trapiche malbec 750 ml bot,15 % desc 2 trapiche malbec 750 ml bot,Yes,,TRUE,Trapiche Vino tinto malbec 2 x 750 ml,Trapiche,Vino tinto malbec,2 x 750 ml,
110,15 % desc 2 trapiche merlot vino tinto 750 ml,15 % desc 2 trapiche merl vino tin.750 bot,Yes,,FALSE,Trapiche Vino tinto merlot 2 x 750 ml,Trapiche,Vino tinto merlot,2 x 750 ml,
110,15 % desc 2 trapiche merlot vino tinto 750 ml,15 % desc 2 trapiche merlot vino tinto 750 ml,Yes,,TRUE,Trapiche Vino tinto merlot 2 x 750 ml,Trapiche,Vino tinto merlot,2 x 750 ml,
111,15 % desc 6 corona cerveza bot 355 ml,15 % desc 6 corona cerveza bot 355 ml,Yes,,TRUE,Corona Cerveza 6 x 355 ml,Corona,Cerveza,6 x 355 ml,
112,15 % desc 6 modelo especial botella 355 ml,15 % desc 6 modelo especial botella 355 ml,Yes,,TRUE,Modelo Cerveza especial 6 x 355 ml,Modelo,Cerveza especial,6 x 355 ml,
113,16 % desc 2 san telmo caber sauv 750ml bot,16 % desc 2 san telmo caber sauv 750ml bot,Yes,,TRUE,San Telmo Vino tinto cabernet sauvignon 2 x 750 ml,San Telmo,Vino tinto cabernet sauvignon,2 x 750 ml,
114,17 % desc 1 ampm te blanco cero 500 ml,17 % desc 1 ampm te blanco 500 ml,Yes,,FALSE,Ampm Té blanco Botella 500 ml,Ampm,Té blanco,Botella 500 ml,
114,17 % desc 1 ampm te blanco cero 500 ml,17 % desc 1 ampm te blanco cero 500 ml,Yes,,TRUE,Ampm Té blanco cero Botella 2 L,Ampm,Té blanco cero,Botella 2 L,
116,17 % desc 1 cotuba guarana cero 2 l,17 % desc 1 cotuba guarana 2 l,Yes,,FALSE,Coutba Té guaraná cero Botella 2 L,Coutba,Té guaraná cero,Botella 2 L,
116,17 % desc 1 cotuba guarana cero 2 l,17 % desc 1 cotuba guarana cero 2 l,Yes,,TRUE,Cotuba Guaraná cero Botella 2 L,Cotuba,Guaraná cero,Botella 2 L,
117,17 % desc 1 pringles papa cebolla 124 g,17 % desc 1 pringles papa cebolla 124 g,Yes,,TRUE,Pringles Papas sabor cebolla Lata 124 g,Pringles,Papas sabor cebolla,Lata 124 g,
118,17 % desc 1 pringles papa original 124 g,17 % desc 1 pringles papa original 124 g,Yes,,TRUE,Pringles Papas sabor original Lata 124 g,Pringles,Papas sabor original,Lata 124 g,
119,17 % desc 1 pringles papa queso 124 g,17 % desc 1 pringles papa queso 124 g,Yes,,TRUE,Pringles Papas sabor queso Lata 124 g,Pringles,Papas sabor queso,Lata 124 g,
120,17 % desc 2 ampm te blanco cero bt 500ml,17 % desc 2 ampm te blanco bt 500ml,Yes,,FALSE,Ampm Té blanco 2 x 500 ml,Ampm,Té blanco,2 x 500 ml,
120,17 % desc 2 ampm te blanco cero bt 500ml,17 % desc 2 ampm te blanco cero bt 500ml,Yes,,TRUE,Ampm Té blanco cero 2 x 500 ml,Ampm,Té blanco cero,2 x 500 ml,
121,17 % desc 2 ampm te melocoton bt 500ml,17 % desc 1 ampm te melocotn 500 ml,Yes,,FALSE,Ampm Té melocontón Botella 500 ml,Ampm,Té melocontón,Botella 500 ml,
121,17 % desc 2 ampm te melocoton bt 500ml,17 % desc 1 ampm te melocotn cero 500 ml,Yes,,FALSE,Ampm Té melocontón cero Botella 500 ml,Ampm,Té melocontón cero,Botella 500 ml,
121,17 % desc 2 ampm te melocoton bt 500ml,17 % desc 1 ampm te melocoton 500 ml,Yes,,FALSE,Ampm Té melocontón Botella 500 ml,Ampm,Té melocontón,Botella 500 ml,
121,17 % desc 2 ampm te melocoton bt 500ml,17 % desc 2 ampm te melocotn cero bt 500ml,Yes,,FALSE,Ampm Té melocontón cero Botella 500 ml,Ampm,Té melocontón cero,Botella 500 ml,
121,17 % desc 2 ampm te melocoton bt 500ml,17 % desc 2 ampm te melocoton bt 500ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/8324a611a0ab983f9b6cd2d20180b9eb/5954bcb006b10dbfd0bc160f6370faf3.jpeg,TRUE,Ampm Té melocotón 2 x 500 ml,Ampm,Té melocotón,2 x 500 ml,
126,17 % desc 2 monster energy mango loco 473 ml,17 % desc 2 monster energy mango loco 473 ml,Yes,,TRUE,Monster Bebida energética mango loco 2 x 473 ml,Monster,Bebida energética mango loco,2 x 473 ml,
127,17 % desc 2 tropical te blanco arndanos cero 2.5 l,17 % desc 2 tropical te blanco arndanos cero 2.5 l,Yes,,TRUE,Tropical Té blanco arándanos cero 2 x 2.5 L,Tropical,Té blanco arándanos cero,2 x 2.5 L,
128,17 % desc 2 tropical te melocotn cero 2.5 l,17 % desc 2 tropical te melocotn cero 2.5 l,Yes,,TRUE,Tropical Té melocotón cero 2 x 2.5 L,Tropical,Té melocotón cero,2 x 2.5 L,
129,17 % desc 2 tropical te verde cero manzana 2.5 l,17 % desc 2 tropical te verde cero manzana 2.5 l,Yes,,TRUE,Tropical Tñe verde manzana cero 2 x 2.5 L,Tropical,Tñe verde manzana cero,2 x 2.5 L,
130,17 % desc 3 lazo cabernet suavignon 750 ml,17 % desc 3 lazo cabernet suavignon 750 ml,Yes,,True ,Lazo  Vino Cabernet Sauvignon  3 x 750 ml ,Lazo ,Vino Cabernet Sauvignon ,3 x 750 ml ,
131,17 % desc 3 lazo merlot vino tinto 750 ml,17 % desc 3 lazo merlot vino tinto 750 ml,Yes,,True ,Lazo  Vino Merlot  3 x 750 ml ,Lazo ,Vino Merlot ,3 x 750 ml ,
134,17 % desc 3 pepsi black desechable 600 ml,17 % desc 3 pepsi black desechable 600 ml,Yes,,True ,Pepsi  Bebida black  3 x 600 ml,Pepsi ,Bebida black ,3 x 600 ml,
135,17 % desc 3 tropical te blanco 500 ml,17 % desc 3 tropical te blanco 500 ml,Yes,,True ,Tropical  Te blanco  3 x 500 ml ,Tropical ,Te blanco ,3 x 500 ml ,
136,17 % desc 3 tropical te melocotn 500 ml,17 % desc 3 tropical te melocotn 500 ml,Yes,,True ,Tropical  Te melocoton  3 x 500 ml ,Tropical ,Te melocoton ,3 x 500 ml ,
137,1820 caf 500 g do p natilla granja 115 g pan france f4 16968,1820 caf 500 g do p natilla granja 115 g pan france f4 16968,Yes,,True ,Dos pinos  Natilla granja + pan frances  115 g ,Dos pinos ,Natilla granja + pan frances ,115 g ,
138,19 % desc 2 evervess ginger 600 ml,19 % desc 2 evervess ginger 600 ml,Yes,,True ,Ginger  2 x 600 ml,,Ginger ,2 x 600 ml,
138,19 % desc 2 pepsi 600 ml,19 % desc 2 pepsi 600 ml,Yes,,True ,Pepsi  2 x 600 ml,Pepsi,,2 x 600 ml,
139,19 % desc 2 tropical te blanco 500 ml,19 % desc 2 tropical te blanco 500 ml,Yes,,True ,Tropical  Te blanco  2 x 500 ml ,Tropical ,Te blanco ,2 x 500 ml ,
140,19 % desc 2 tropical te melocotn 500 ml,19 % desc 2 tropical te melocotn 500 ml,Yes,,True ,Tropical  Te melocoton  2 x 500 ml ,Tropical ,Te melocoton ,2 x 500 ml ,
140,19 % desc 3 evervess club soda bt 600 ml,19 % desc 2 evervess club soda 600 ml,Yes,,True ,Club soda  2 x 600 ml,,Club soda ,2 x 600 ml,
142,19 % desc 3 evervess club soda bt 600 ml,19 % desc 3 evervess club soda bt 600 ml,Yes,,True ,Club soda  3 x 600 ml,,Club soda ,3 x 600 ml,
143,19 % desc 3 pepsi desechable 600 ml,19 % desc 3 pepsi desechable 600 ml,Yes,,True ,Pepsi   3 x 600 ml,Pepsi ,,3 x 600 ml,
148,19 % desc 6 pack hollandia cerveza botella 330 ml,19 % desc 1 6 pack hollandia cerveza botella 330 ml,Yes,,True ,Hollandia  Cerveza  6 x 330 ml ,Hollandia ,Cerveza ,6 x 330 ml ,
148,19 % desc 6 pack hollandia cerveza botella 330 ml,19 % desc 6 pack hollandia cerveza botella 330 ml,Yes,,True ,Hollandia  Cerveza  6 x 330 ml ,Hollandia ,Cerveza ,6 x 330 ml ,
148,2 6 pack bavaria master edition lata 350 ml 15 % desc,2 6 pack bavaria master edition lata 350 ml 15 % desc,Yes,,True ,Bavaria Master edition 12 x 350 ml ,Bavaria,Master edition,12 x 350 ml ,
149,2 7up desechable 600 ml 16 % desc,2 7up desechable 600 ml 16 % desc,Yes,,True ,7 up  Bebida  2 x 600 ml,7 up ,Bebida ,2 x 600 ml,
149,2 albanese gomitas worm 100 g 19 % desc,2 albanese gomitas bear 100 g 19 % desc,Yes,,True ,Albanese  Gomitas bear 2 x 100 g ,Albanese ,Gomitas bear,2 x 100 g ,
149,2 albanese gomitas worm 100 g 19 % desc,2 albanese gomitas bear 28.3 g 20 % desc,Yes,,False ,Albanese Gomitas bear 2 x 28.3 g,Albanese,Gomitas bear,2 x 28.3 g,
149,2 albanese gomitas worm 100 g 19 % desc,2 albanese gomitas worm 100 g 19 % desc,Yes,,True ,Albanese  Gomitas worm 2 x 100 g ,Albanese ,Gomitas worm,2 x 100 g ,
150,2 albanese gomitas worm 100 g 19 % desc golosinas confiteschocola error,2 albanese gomitas bear 100 g 19 % desc golosinas confiteschocola error,Yes,,False ,Albanese Gomitas bear + golosinas confiteschocola 2 x 100 g ,Albanese,Gomitas bear + golosinas confiteschocola,2 x 100 g ,1
154,2 albanese gomitas worm 100 g 19 % desc golosinas confiteschocola error,2 albanese gomitas bear 28.3 g 20 % desc golosinas confiteschocola error,Yes,,False ,Albanese Gomitas bear + golosinas confiteschocola 2 x 28.3 g,Albanese,Gomitas bear + golosinas confiteschocola,2 x 28.3 g,1
154,2 albanese gomitas worm 100 g 19 % desc golosinas confiteschocola error,2 albanese gomitas worm 100 g 19 % desc golosinas confiteschocola,Yes,,True ,Albanese  Gomitas worm + golosinas confiteschocola 2 x 100 g ,Albanese ,Gomitas worm + golosinas confiteschocola,2 x 100 g ,1
155,2 albanese gomitas worm 100 g 19 % desc golosinas confiteschocola error,2 albanese gomitas worm 100 g 19 % desc golosinas confiteschocola error,Yes,,True ,Albanese  Gomitas worm + golosinas confiteschocola 2 x 100 g ,Albanese ,Gomitas worm + golosinas confiteschocola,2 x 100 g ,1
155,2 bamboo daiquiri fresa lt 350 ml tosty tronaditas 175 gplu 17090,2 bamboo daiquiri fresa lt 350 ml tosty tronaditas 175 gplu 17090,Yes,,True ,Bamboo  Daiquiri fresa + tosty tronaditas  2 x 350 ml + 175 g ,Bamboo ,Daiquiri fresa + tosty tronaditas ,2 x 350 ml + 175 g ,1
156,2 bamboo mojito lata 350 ml jack picaritas familiar 150 g plu 17170,2 bamboo lata 350 ml jack picaritas familiar 150 g plu 17170,Yes,,False ,Bamboo  jack picaritas familiar 2 x 350 ml + 150 g,Bamboo ,jack picaritas familiar,2 x 350 ml + 150 g,1
158,2 bamboo mojito lata 350 ml jack picaritas familiar 150 g plu 17170,2 bamboo mojito lata 350 ml jack picaritas familiar 150 g plu 17170,Yes,,True ,Bamboo  Mojito + jack picaritas familiar  2 x 350 ml + 150 g,Bamboo ,Mojito + jack picaritas familiar ,2 x 350 ml + 150 g,1
163,2 bamboo mojito lt 350 ml tosty tronaditas 175 g plu 17090,2 bamboo lata 350 ml tosty tronaditas 175 g plu 17090,Yes,,True ,Bamboo  Lata + tosty tronaditas  2 x 350 ml + 175 g,Bamboo ,Lata + tosty tronaditas ,2 x 350 ml + 175 g,1
163,2 bamboo mojito lt 350 ml tosty tronaditas 175 g plu 17090,2 bamboo mojito lt 350 ml tosty tronaditas 175 g plu 17090,Yes,,True ,Bamboo  Mojito + tosty tronaditas 2 x 350 ml + 175 g,Bamboo ,Mojito + tosty tronaditas,2 x 350 ml + 175 g,1
163,2 bamboo sanda lata 473 ml durex natural 3 uds plu 17091,2 bamboo sanda lata 473 ml durex natural 3 uds plu 17091,Yes,,True ,Bamboo  Sanda + durex natural  2 x 473 + 3 unids ,Bamboo ,Sanda + durex natural ,2 x 473 + 3 unids ,1
164,2 cacique superior guaro 700 ml 50 % desc,2 cacique superior guaro 700 ml 50 % desc,Yes,,True ,Casique  Guaro superior  2 x 700 ml ,Casique ,Guaro superior ,2 x 700 ml ,
164,2 canada dry ginger ale desechable 2 l 10 % desc,2 canada dry ginger a.2 lt. desechable 9 % desc,Yes,,True ,Canada dry Ginger ale 2 x 2 L ,Canada dry,Ginger ale,2 x 2 L ,
164,2 canada dry ginger ale desechable 2 l 10 % desc,2 canada dry ginger ale 3 l desechable 11 % desc,Yes,,False ,Canada dry Ginger ale 2 x 3 L ,Canada dry,Ginger ale,2 x 3 L ,
164,2 canada dry ginger ale desechable 2 l 10 % desc,2 canada dry ginger ale desechable 2 l 10 % desc,Yes,,True ,Canada dry Ginger ale 2 x 2 L ,Canada dry,Ginger ale,2 x 2 L ,
164,2 canada dry ginger ale light 600 ml 11 % desc,2 canada dry ginger ale 2 l 9 % desc,Yes,,False ,Canada dry Ginger ale 2 x 2 L ,Canada dry,Ginger ale,2 x 2 L ,
164,2 canada dry ginger ale light 600 ml 11 % desc,2 canada dry ginger ale 3 l 9 % desc,Yes,,False ,Canada dry Ginger ale 2 x 3 L ,Canada dry,Ginger ale,2 x 3 L ,
164,2 canada dry ginger ale light 600 ml 11 % desc,2 canada dry ginger ale 3 l 9 % desc plu 15841,Yes,,False ,Canada dry Ginger ale 2 x 3 L ,Canada dry,Ginger ale,2 x 3 L ,
164,2 canada dry ginger ale light 600 ml 11 % desc,2 canada dry ginger ale 600 ml 10 % desc,Yes,,True ,Canada dry Ginger ale 2 x 600 ml ,Canada dry,Ginger ale,2 x 600 ml ,
165,2 canada dry ginger ale light 600 ml 11 % desc,2 canada dry ginger ale 600 ml 11 % desc,Yes,,True ,Canada dry Ginger ale 2 x 600 ml ,Canada dry,Ginger ale,2 x 600 ml ,
165,2 canada dry ginger ale light 600 ml 11 % desc,2 canada dry ginger ale botella 2 l 11 % desc,Yes,,False ,Canada dry Ginger ale 2 x 2 L ,Canada dry,Ginger ale,2 x 2 L ,
166,2 canada dry ginger ale light 600 ml 11 % desc,2 canada dry ginger ale light 600 ml 10 % desc,Yes,,True ,Canada dry Ginger ale 2 x 600 ml ,Canada dry,Ginger ale,2 x 600 ml ,
166,2 canada dry ginger ale light 600 ml 11 % desc,2 canada dry ginger ale light 600 ml 11 % desc,Yes,,True ,Canada dry Ginger ale 2 x 600 ml ,Canada dry,Ginger ale,2 x 600 ml ,
166,2 canada dry soda 600 ml 11 % desc,2 canada dry soda 600 ml 10 % desc,Yes,,True ,Canada dry Soda  2 x 600 ml ,Canada dry,Soda ,2 x 600 ml ,
166,2 canada dry soda 600 ml 11 % desc,2 canada dry soda 600 ml 11 % desc,Yes,,True ,Canada dry Soda  2 x 600 ml ,Canada dry,Soda ,2 x 600 ml ,
170,2 canada dry soda desechable 2l 9 % desc,2 canada dry soda desechable 2 l 10 % desc,Yes,,True ,Canada dry Soda  2 x 2 L,Canada dry,Soda ,2 x 2 L,
171,2 canada dry soda desechable 2l 9 % desc,2 canada dry soda desechable 2 l 9 % desc,Yes,,True ,Canada dry Soda  2 x 2 L,Canada dry,Soda ,2 x 2 L,
174,2 canada dry soda desechable 2l 9 % desc,2 canada dry soda desechable 2 l botella 11 % desc,Yes,,True ,Canada dry Soda  2 x 2 L,Canada dry,Soda ,2 x 2 L,
176,2 canada dry soda desechable 2l 9 % desc,2 canada dry soda desechable 2l 9 % desc,Yes,,True ,Canada dry Soda  2 x 2 L,Canada dry,Soda ,2 x 2 L,
176,2 coca cola 3 l f4 15841,2 coca cola 3 l f4 15841,Yes,,True ,Coca Cola  Soda  2 x 3 L,Coca Cola ,Soda ,2 x 3 L,
177,2 coca cola 3 l precio especial f4 15841,2 coca cola 3 l precio especial f4 15841,Yes,,True ,Coca Cola  Soda  2 x 3 L,Coca Cola ,Soda ,2 x 3 L,
179,2 coca cola 600 ml precio especial f4 16022,2 coca cola 600 ml precio especial f4 16022,Yes,,True ,Coca Cola  Soda  2 x 600 ml ,Coca Cola ,Soda ,2 x 600 ml ,
179,2 coca cola light 600 ml 11 % desc,2 coca cola light 600 ml 10 % desc,Yes,,True ,Coca Cola  Light  2 x 600 ml ,Coca Cola ,Light ,2 x 600 ml ,
182,2 coca cola light 600 ml 11 % desc,2 coca cola light 600 ml 11 % desc,Yes,,True ,Coca Cola  Light  2 x 600 ml ,Coca Cola ,Light ,2 x 600 ml ,
182,2 coca cola sin azcar 2.5 l f10,2 coca cola sin azcar 2.5 l f10,Yes,,True ,Coca Cola  Sin azucar 2 x 2.5 L ,Coca Cola ,Sin azucar,2 x 2.5 L ,
183,2 cocacola zero desechable 600 ml 12 % desc,2 cocacola zero 600 ml desechable 11 % desc,Yes,,True ,Coca Cola  Zero  2 x 600 ml ,Coca Cola ,Zero ,2 x 600 ml ,
183,2 cocacola zero desechable 600 ml 12 % desc,2 cocacola zero desechable 600 ml 12 % desc,Yes,,True ,Coca Cola  Zero  2 x 600 ml ,Coca Cola ,Zero ,2 x 600 ml ,
184,2 cp select reserv cabernet sauv 750 ml 50 % desc,2 cp select reserv cabernet sauv 750 ml 40 % desc,Yes,,True ,Tropical Select reserva Cabernet Sauvignon 750 ml 2 x 750 ml,,Select reserva Cabernet Sauvignon 750 ml,2 x 750 ml,
185,2 cp select reserv cabernet sauv 750 ml 50 % desc,2 cp select reserv cabernet sauv 750 ml 50 % desc,Yes,,True ,Select reserva Cabernet Sauvignon 750 ml 2 x 750 ml,,Select reserva Cabernet Sauvignon 750 ml,2 x 750 ml,
186,2 do p yogurt inline fresa 750 ml 23 % desc,2 do p yogurt arand inline 750 ml 23 % desc,Yes,,True ,Dos pinos  Inline arandano  2 x 750 ml,Dos pinos ,Inline arandano ,2 x 750 ml,
187,2 do p yogurt inline fresa 750 ml 23 % desc,2 do p yogurt inline fresa 750 ml 23 % desc,Yes,,True ,Dos pinos  Inline fresa  2 x 750 ml,Dos pinos ,Inline fresa ,2 x 750 ml,
188,2 do p. leche 50 protena vainilla 250 ml 19 % desc,2 do p. leche 50 protena vainilla 250 ml 19 % desc,Yes,,True ,Dos pinos  Leche proteína vainilla  2 x 250 ml ,Dos pinos ,Leche proteína vainilla ,2 x 250 ml ,
188,2 do p. leche doble protena 500 ml 17 % desc,2 do p. leche doble protena 500 ml 17 % desc,Yes,,True ,Dos pinos  Leche doble proteína vainilla  2 x 250 ml ,Dos pinos ,Leche doble proteína vainilla ,2 x 250 ml ,
189,2 do p.deligurt arndanos 750 ml 23 % desc,2 do p.deligurt arndanos 750 ml 23 % desc,Yes,,True ,Dos pinos  Deligurt arandanos  2 x 500 ml ,Dos pinos ,Deligurt arandanos ,2 x 500 ml ,
190,2 do p.deligurt fresa 750 ml 23 % desc,2 do p.deligurt fresa 750 ml 23 % desc,Yes,,True ,Dos pinos  Deligurt fresa  2 x 750 ml,Dos pinos ,Deligurt fresa ,2 x 750 ml,
191,2 do p.leche protena coco 250 ml 23 % desc,2 do p.leche protena chocolate 250 ml 19 % desc,Yes,,True ,Dos pinos  Leche proteína chocolate  2 x 250 ml ,Dos pinos ,Leche proteína chocolate ,2 x 250 ml ,
191,2 do p.leche protena coco 250 ml 23 % desc,2 do p.leche protena coco 250 ml 23 % desc,Yes,,True ,Dos pinos  Leche proteína coco 2 x 250 ml ,Dos pinos ,Leche proteína coco,2 x 250 ml ,
191,2 do p.yogurt line fresa topping 150 g 23 % desc,2 do p.yogurt line fresa topping 150 g 23 % desc,Yes,,True ,Dos pinos  Yogurt line fresa topping 2 x 150 g ,Dos pinos ,Yogurt line fresa topping,2 x 150 g ,
191,2 do p.yogurt topping guayabita 170 g 21 % desc,2 do p.yogurt topping guayabita 170 g 21 % desc,Yes,,True ,Dos pinos  Yogurt topping guayabita 2 x 170 g ,Dos pinos ,Yogurt topping guayabita,2 x 170 g ,
191,2 don simon sangra tinto 1.5 l 15 % desc f10,2 don simon sangra blanc 1.5 l 15 % desc,Yes,,False ,Don Simon  Sangra blanc  2 x 1.5 L,Don Simon ,Sangra blanc ,2 x 1.5 L,
191,2 don simon sangra tinto 1.5 l 15 % desc f10,2 don simon sangra blanc 1.5 l 15 % desc f10,Yes,,False ,Don Simon  Sangra blanc  2 x 1.5 L,Don Simon ,Sangra blanc ,2 x 1.5 L,
191,2 don simon sangra tinto 1.5 l 15 % desc f10,2 don simon sangra tinta 1 l 10 % desc,Yes,,False ,Don Simon  Sangra tinta 2 x 1 L,Don Simon ,Sangra tinta,2 x 1 L,
192,2 don simon sangra tinto 1.5 l 15 % desc f10,2 don simon sangra tinta 1 l 10 % desc vino error,Yes,,False ,Don Simon  Sangra tinta 2 x 1 L,Don Simon ,Sangra tinta,2 x 1 L,
193,2 don simon sangra tinto 1.5 l 15 % desc f10,2 don simon sangra tinto 1.5 l 10 % desc,Yes,,True ,Don Simon  Sangra tinto 2 x 1.5 L,Don Simon ,Sangra tinto,2 x 1.5 L,
193,2 don simon sangra tinto 1.5 l 15 % desc f10,2 don simon sangra tinto 1.5 l 15 % desc,Yes,,True ,Don Simon  Sangra tinto 2 x 1.5 L,Don Simon ,Sangra tinto,2 x 1.5 L,
193,2 don simon sangra tinto 1.5 l 15 % desc f10,2 don simon sangra tinto 1.5 l 15 % desc f10,Yes,,True ,Don Simon  Sangra tinto 2 x 1.5 L,Don Simon ,Sangra tinto,2 x 1.5 L,
194,2 ducal frijol molido negro dyp 227 g20 % desc,2 ducal frijol molido negro dyp 227 g20 % desc,Yes,,True ,Ducal  Frijol negro  2 x 277 g ,Ducal ,Frijol negro ,2 x 277 g ,
194,2 evervess club soda 600 ml botella 19 % desc,2 evervess club soda 2 l 11 % desc,Yes,,False ,Club soda  2 x 2 L ,,Club soda ,2 x 2 L ,
