group_id,leader,member,modify_leader,image_url,label,canonical leader,brand,name,package ,promotion
90,3 pack chocolate gallito tableta guayabita 35 gr desc 40 %,3 pack chocolate gallito tableta guayabita 35 gr desc 33 %,Yes,,True ,Gallito Pack chocolate guayabita 3 unid x 35 g c/u,Gallito,Pack chocolate guayabita,3 unid x 35 g c/u,1
90,3 pack chocolate gallito tableta guayabita 35 gr desc 40 %,3 pack chocolate gallito tableta guayabita 35 gr desc 40 %,Yes,,True ,Gallito Pack chocolate guayabita 3 unid x 35 g c/u,Gallito,Pack chocolate guayabita,3 unid x 35 g c/u,1
91,3 pack chocolate gallito tableta pinito 35g desc 33 %,3 pack chocolate gallito tableta pinito 35g desc 33 %,Yes,,True ,Gallito Pack chocolate pinito 3 unid x 35 g c/u,Gallito,Pack chocolate pinito,3 unid x 35 g c/u,1
92,3 pack copa la estacin 33 % off,2 pack copa la estacin,Yes,,,  ,,,,1
92,3 pack copa la estacin 33 % off,3 pack copa la estacin,Yes,,,  ,,,,1
92,3 pack copa la estacin 33 % off,3 pack copa la estacin 33 % off,Yes,,,  ,,,,1
94,3 pack tabletas chocolate gallito,3 pack tabletas chocolate gallito,Yes,,True ,Gallito Pack chocolate 3 unid,Gallito,Pack chocolate,3 unid,
95,30 % desc muga anden de la estacin 750m ml,30 % desc muga anden de la estacin 750m ml,Yes,,,  ,,,,1
96,30 % off 2 pack helado gallito guayabita 14gl,30 % off 2 pack helado gallito guayabita 14gl,Yes,,True ,Gallito Pack helado guayabita 2 unid x 1.13 L c/u,Gallito,Pack helado guayabita,2 unid x 1.13 L c/u,1
97,30 % off 2 pack yogurt lquido coronado fresas 1.8l,30 % off 2 pack yogurt lquido coronado fresas 1.8l,Yes,,TRUE,Coronado Yogurt líquido fresa 2 unids x 1.8 L c/u,Coronado,Yogurt líquido fresa,2 unids x 1.8 L c/u,1
98,30 % off chocolate gallito tableta morenito mix 200g,30 % off chocolate gallito tableta morenito mix 200g,Yes,,TRUE,Gallito Tableta de chocolate morenito mix Barra 200 g,Gallito,Tableta de chocolate morenito mix,Barra 200 g,1
99,30 % off en 2 copa la estacin,30 % off en 2 copa la estacin,Yes,,TRUE,La Estación Copa 2 unids,La Estación,Copa,2 unids,1
100,30 % off en queque grande la estacin cotuba 2l,30 % off en queque grande la estacin cotuba 2l,Yes,,TRUE,La Estación Pack queque grande + gaseosa Cotuba 1 unid + Botella 2 L,La Estación,Pack queque grande + gaseosa Cotuba,1 unid + Botella 2 L,1
101,3067 nectar do pinos mixto frutas 1000g,3067 nectar do pinos mixto frutas,Yes,,FALSE,Dos Pinos Néctar mixto de frutas Cartón 1 unid,Dos Pinos,Néctar mixto de frutas,Cartón 1 unid,
101,3067 nectar do pinos mixto frutas 1000g,3067 nectar do pinos mixto frutas 1000g,Yes,,TRUE,Dos Pinos Néctar mixto de frutas Cartón 1 L,Dos Pinos,Néctar mixto de frutas,Cartón 1 L,
102,3159 desc.19.91 % helado do pinos combinado paleta surt 420 grs 420 grs,3159 desc.19.91 % helado do pinos combinado paleta surt 420 grs,Yes,,TRUE,Dos Pinos Pack helado combinado + paleta surtida 1 unid + 420 g,Dos Pinos,Pack helado combinado + paleta surtida,1 unid + 420 g,1
102,3159 desc.19.91 % helado do pinos combinado paleta surt 420 grs 420 grs,3159 desc.19.91 % helado do pinos combinado paleta surt 420 grs 420 grs,Yes,,TRUE,Dos Pinos Pack helado combinado + paleta surtida 1 unid + 420 g,Dos Pinos,Pack helado combinado + paleta surtida,1 unid + 420 g,1
103,3968 yogurt do pinos in li arandano 750ml,3968 yogurt do pinos in li arandano,Yes,,FALSE,Dos Pinos Yogurt In Line sabor arándano ,Dos Pinos,Yogurt In Line sabor arándano,,
103,3968 yogurt do pinos in li arandano 750ml,3968 yogurt do pinos in li arandano 750ml,Yes,,TRUE,Dos Pinos Yogurt In Line sabor arándano Botella 750 ml,Dos Pinos,Yogurt In Line sabor arándano,Botella 750 ml,
104,3pack copas la estacin con 33 % off,3pack copas la estacin con 33 % off,Yes,,TRUE,La Estación Copas 3 unids,La Estación,Copas,3 unids,1
105,3x1 slice queque la estacin,3x1 en slide de queque la estacin,Yes,,TRUE,La Estación Queque en slice 3 unids,La Estación,Queque en slice,3 unids,1
105,3x1 slice queque la estacin,3x1 shake la estacin,Yes,,FALSE,La Estación Shake 3 unids,La Estación,Shake,3 unids,1
105,3x1 slice queque la estacin,3x1 slice de queque la estacin,Yes,,TRUE,La Estación Queque en slice 3 unids,La Estación,Queque en slice,3 unids,1
105,3x1 slice queque la estacin,3x1 slice la estacin,Yes,,TRUE,La Estación Queque en slice 3 unids,La Estación,Queque en slice,3 unids,1
105,3x1 slice queque la estacin,3x1 slice queque la estacin,Yes,,TRUE,La Estación Queque en slice 3 unids,La Estación,Queque en slice,3 unids,1
106,3x2 copa la estacin,3x2 copa la estacin,Yes,,TRUE,La Estación Copa 3 unids,La Estación,Copa,3 unids,1
107,3x2 en chocolate tableta gallito jockey leche 45 gr,3x2 en chocolate tableta gallito jockey leche 45 gr,Yes,,TRUE,Gallito Tableta de chocolate con leche Jockey classic 3 unids x 45 g c/u,Gallito,Tableta de chocolate con leche Jockey classic,3 unids x 45 g c/u,1
108,4 pack yogurt coronado kiwi 200 ml desc 50 %,2 pack yogurt lquido coronado fresa banano 200 ml desc 50 %,Yes,,FALSE,Coronado Yogurt líquido fresa banano 2 unids x 200 ml c/u,Coronado,Yogurt líquido fresa banano,2 unids x 200 ml c/u,1
108,4 pack yogurt coronado kiwi 200 ml desc 50 %,2 pack yogurt lquido coronado guanbana 200 ml desc 50 %,Yes,,FALSE,Coronado Yogurt líquido guanábana 2 unids x 200 ml c/u,Coronado,Yogurt líquido guanábana,2 unids x 200 ml c/u,1
108,4 pack yogurt coronado kiwi 200 ml desc 50 %,2 pack yogurt lquido coronado kiwi 200 ml desc 50 %,Yes,,FALSE,Coronado Yogurt líquido kiwi 2 unids x 200 ml c/u,Coronado,Yogurt líquido kiwi,2 unids x 200 ml c/u,1
108,4 pack yogurt coronado kiwi 200 ml desc 50 %,4 pack yogurt coronado kiwi 200 ml desc 25 %,Yes,,TRUE,Coronado Yogurt líquido kiwi 4 unids x 200 ml c/u,Coronado,Yogurt líquido kiwi,4 unids x 200 ml c/u,1
108,4 pack yogurt coronado kiwi 200 ml desc 50 %,4 pack yogurt coronado kiwi 200 ml desc 50 %,Yes,,TRUE,Coronado Yogurt líquido kiwi 4 unids x 200 ml c/u,Coronado,Yogurt líquido kiwi,4 unids x 200 ml c/u,1
109,40 % desc 2 leche azul tb do pinos 1 l 1064,40 % desc 2 leche azul tb do pinos 1 l 1064,Yes,,TRUE,Dos Pinos Leche semidescremada UHT 2 unids x 1 L c/u,Dos Pinos,Leche semidescremada UHT,2 unids x 1 L c/u,1
110,40 % desc 2 leche delactomy do pinos semidescremada1 l 1132,40 % desc 2 leche delactomy do pinos semidescremada1 l 1132,Yes,,TRUE,Dos Pinos Leche semidescremada Delactomy 2 unids x 1 L c/u,Dos Pinos,Leche semidescremada Delactomy,2 unids x 1 L c/u,1
112,40 % off 2 pack helado coronado natilla fresa 14gl,40 % off 2 pack helado coronado natilla fresa 14gl,Yes,,TRUE,Coronado Helado de natilla con fresa 2 unids x 540 ml c/u,Coronado,Helado de natilla con fresa,2 unids x 540 ml c/u,1
113,40 % off 2 pack helado gallito milan menta 14gl,40 % off 2 pack helado gallito milan menta 14gl,Yes,,TRUE,Gallito Helado Milán menta 2 unids x 540 ml c/u,Gallito,Helado Milán menta,2 unids x 540 ml c/u,1
114,40 % off chocolate gallito guayabita 18und 117g,40 % off 2 pack chocolate gallito guayabita 18und 117g,Yes,,FALSE,Gallito Chocolate Guayabita con relleno de guayaba 2 unids x 18 unids c/u,Gallito,Chocolate Guayabita con relleno de guayaba,2 unids x 18 unids c/u,1
114,40 % off chocolate gallito guayabita 18und 117g,40 % off chocolate gallito guayabita 18und 117g,Yes,,TRUE,Gallito Chocolate Guayabita con relleno de guayaba 18 unids x 117 g c/u,Gallito,Chocolate Guayabita con relleno de guayaba,18 unids x 117 g c/u,1
115,40 % off helado coronado cajeta 14 gl,40 % off helado coronado cajeta 14 gl,Yes,,TRUE,Coronado Helado de cajeta Pote 500 g,Coronado,Helado de cajeta,Pote 500 g,1
116,40 % off helado coronado natilla con fresa 14 gl,40 % off helado coronado natilla con fresa 14 gl,Yes,,TRUE,Coronado Helado de natilla con fresa Pote 540 ml,Coronado,Helado de natilla con fresa,Pote 540 ml,1
117,4508 crema dulce do pinos,4508 crema dulce do pinos,Yes,,TRUE,Dos Pinos Crema Dulce Cartón 1 unid,Dos Pinos,Crema Dulce,Cartón 1 unid,
118,4996 natilla do pinos delactomy 400g,4996 natilla do pinos delactomy,Yes,,FALSE,Dos Pinos Natilla Delactomy 1 unid,Dos Pinos,Natilla Delactomy,1 unid,
118,4996 natilla do pinos delactomy 400g,4996 natilla do pinos delactomy 400g,Yes,,TRUE,Dos Pinos Natilla Delactomy Doypack 400 ml,Dos Pinos,Natilla Delactomy,Doypack 400 ml,
119,4x3 chocolate gallito jockey tableta cooky cream 45 gr,4x3 chocolate gallito jockey tableta cooky cream 45 gr,Yes,,TRUE,Gallito Tableta de chocolate Jockey cookies & cream 4 unids x 45 g c/u,Gallito,Tableta de chocolate Jockey cookies & cream,4 unids x 45 g c/u,1
120,4x3 chocolate gallito tapita navidea 40 gr,4x3 chocolate gallito tapita navidea 40 gr,Yes,,TRUE,Gallito Chocolate navideño Tapita 4 unids x 40 g c/u,Gallito,Chocolate navideño Tapita,4 unids x 40 g c/u,1
121,4x3 en slide de queque la estacin,4x3 en slide de queque la estacin,Yes,,TRUE,La Estación Queque en slice 4 unids,La Estación,Queque en slice,4 unids,1
122,4x3 yogurt coronado fresabanano 200ml desc 50 %,4x3 yogurt coronado fresabanano 200ml desc 25 %,Yes,,TRUE,Coronado Yogurt líquido fresa banano 4 unids x 200 ml c/u,Coronado,Yogurt líquido fresa banano,4 unids x 200 ml c/u,1
122,4x3 yogurt coronado fresabanano 200ml desc 50 %,4x3 yogurt coronado fresabanano 200ml desc 50 %,Yes,,TRUE,Coronado Yogurt líquido fresa banano 4 unids x 200 ml c/u,Coronado,Yogurt líquido fresa banano,4 unids x 200 ml c/u,1
123,4x3 yogurt lquido coronado kiwi 200 ml,4x3 yogurt lquido coronado kiwi 200 ml,Yes,,TRUE,Coronado Yogurt líquido kiwi 4 unids x 200 ml c/u,Coronado,Yogurt líquido kiwi,4 unids x 200 ml c/u,1
124,50 % desc queque helado veteado la estacin 1370 gr,50 % desc queque helado trits la estacin 1345 gr,Yes,,FALSE,La Estación Queque helado Trits Caja 1.345 kg,La Estación,Queque helado Trits,Caja 1.345 kg,1
124,50 % desc queque helado veteado la estacin 1370 gr,50 % desc queque helado veteado la estacin 1370 gr,Yes,,TRUE,La Estación Queque helado veteado Caja 1.370 kg,La Estación,Queque helado veteado,Caja 1.370 kg,1
125,5017 mantequilla do pinos barra caja 460g,5017 desc.19.38 % mantequilla do pinos barra caja,Yes,,FALSE,Dos Pinos Mantequilla Barra 1 unid,Dos Pinos,Mantequilla,Barra 1 unid,1
125,5017 mantequilla do pinos barra caja 460g,5017 mantequilla do pinos barra caja,Yes,,FALSE,Dos Pinos Mantequilla Barra 1 unid,Dos Pinos,Mantequilla,Barra 1 unid,
125,5017 mantequilla do pinos barra caja 460g,5017 mantequilla do pinos barra caja 460g,Yes,,TRUE,Dos Pinos Mantequilla Barra 460 g,Dos Pinos,Mantequilla,Barra 460 g,
126,5048 mantequilla do pinos barra unidad,5048 mantequilla do pinos barra unidad,Yes,,TRUE,Dos Pinos Mantequilla Barra 1 unid,Dos Pinos,Mantequilla,Barra 1 unid,
127,516 helado do pinos deleite naranja 565g,516 desc.19.41 % helado do pinos deleite naranja,Yes,,FALSE,Dos Pinos Helado de naranja Deleite Pote 1 unid,Dos Pinos,Helado de naranja Deleite,Pote 1 unid,1
127,516 helado do pinos deleite naranja 565g,516 desc.19.41 % helado do pinos deleite naranja 565g,Yes,,TRUE,Dos Pinos Helado de naranja Deleite Pote 565 g,Dos Pinos,Helado de naranja Deleite,Pote 565 g,1
127,516 helado do pinos deleite naranja 565g,516 desc.19.66 % helado do pinos deleite naranja,Yes,,FALSE,Dos Pinos Helado de naranja Deleite Pote 565 g,Dos Pinos,Helado de naranja Deleite,Pote 565 g,1
127,516 helado do pinos deleite naranja 565g,516 helado do pinos deleite naranja,Yes,,FALSE,Dos Pinos Helado de naranja Deleite Pote 1 unid,Dos Pinos,Helado de naranja Deleite,Pote 1 unid,
127,516 helado do pinos deleite naranja 565g,516 helado do pinos deleite naranja 565g,Yes,,TRUE,Dos Pinos Helado de naranja Deleite Pote 565 g,Dos Pinos,Helado de naranja Deleite,Pote 565 g,
128,530 helado do pinos deleite caramelo,530 helado do pinos deleite caramelo,Yes,,TRUE,Dos Pinos Helado de caramelo Deleite Pote 1 unid,Dos Pinos,Helado de caramelo Deleite,Pote 1 unid,
129,554 desc.19.66 % helado do pinos deleite choco bon 565 grs 565 grs,554 desc.19.66 % helado do pinos deleite choco bon 565 grs 565 grs,Yes,,TRUE,Dos Pinos Helado de chobon Deleite Pote 565 g,Dos Pinos,Helado de chobon Deleite,Pote 565 g,1
130,5559 yogurt do pinos griego fresa,5559 yogurt do pinos griego fresa,Yes,,TRUE,Dos Pinos Yogurt griego de fresa Pote 1 unid,Dos Pinos,Yogurt griego de fresa,Pote 1 unid,
131,5566 yogurt do pinos griego arandano 150ml,5566 yogurt do pinos griego arandano,Yes,,FALSE,Dos Pinos Yogurt griego de arándano Pote 1 unid,Dos Pinos,Yogurt griego de arándano,Pote 1 unid,
131,5566 yogurt do pinos griego arandano 150ml,5566 yogurt do pinos griego arandano 150ml,Yes,,TRUE,Dos Pinos Yogurt griego de arándano Pote 150 ml,Dos Pinos,Yogurt griego de arándano,Pote 150 ml,
132,5888 queso do pinos procesado 8reb,5888 desc.17.61 % queso do pinos procesado 8reb,Yes,,TRUE,Dos Pinos Queso procesado Empaque 128 g - 8 rebanadas,Dos Pinos,Queso procesado,Empaque 128 g - 8 rebanadas,1
132,5888 queso do pinos procesado 8reb,5888 queso do pinos procesado 8reb,Yes,,TRUE,Dos Pinos Queso procesado Empaque 128 g - 8 rebanadas,Dos Pinos,Queso procesado,Empaque 128 g - 8 rebanadas,
133,60 % off 3 slice queque la estacin,60 % off 3 slice queque la estacin,Yes,,TRUE,La Estación Queque en slice 3 unids,La Estación,Queque en slice,3 unids,1
134,621 desc.22.00 % dip do pinos jamon serrano 210g,621 desc.22.00 % dip do pinos jamon serrano 210g,Yes,,TRUE,Dos Pinos Dip sabor jamón serrano Pote 210 g,Dos Pinos,Dip sabor jamón serrano,Pote 210 g,1
135,621 dip do pinos jamon serrano,621 dip do pinos jamon serrano,Yes,,TRUE,Dos Pinos Dip sabor jamón serrano Pote 1 unid,Dos Pinos,Dip sabor jamón serrano,Pote 1 unid,
136,6389 desc.19.60 % queso do pinos pizero 225g,6389 desc.19.60 % queso do pinos pizero,Yes,,FALSE,Dos Pinos Queso pizzero Doypack unid,Dos Pinos,Queso pizzero,Doypack unid,1
136,6389 desc.19.60 % queso do pinos pizero 225g,6389 desc.19.60 % queso do pinos pizero 225g,Yes,,TRUE,Dos Pinos Queso pizzero Doypack 225 g,Dos Pinos,Queso pizzero,Doypack 225 g,1
137,6389 queso do pinos pizero,6389 queso do pinos pizero,Yes,,TRUE,Dos Pinos Queso pizzero Doypack 1 unid,Dos Pinos,Queso pizzero,Doypack 1 unid,
138,65 jugo do pinos manzana 100 % 1000ml,65 jugo do pinos manzana 100 %,Yes,,FALSE,Dos Pinos Jugo 100% de manzana Cartón 1 unid,Dos Pinos,Jugo 100% de manzana,Cartón 1 unid,
138,65 jugo do pinos manzana 100 % 1000ml,65 jugo do pinos manzana 100 % 1000ml,Yes,,TRUE,Dos Pinos Jugo 100% de manzana Cartón 1 L,Dos Pinos,Jugo 100% de manzana,Cartón 1 L,
139,6540 queso do pinos turrialba,6540 queso do pinos turrialba,Yes,,TRUE,Dos Pinos Queso turrialba 1 unid,Dos Pinos,Queso turrialba,1 unid,
141,7363 queso crema do pinos,7363 queso crema do pinos,Yes,,TRUE,Dos Pinos Queso crema 1 unid,Dos Pinos,Queso crema,1 unid,
142,7400 queso crema do pinos in line,7400 queso crema do pinos in line,Yes,,TRUE,Dos Pinos Queso crema In Line 1 unid,Dos Pinos,Queso crema In Line,1 unid,
143,7606 yogurt do pinos griego plus vainilla 200ml,7606 yogurt do pinos griego plus vainilla,Yes,,FALSE,Dos Pinos Yogurt griego vainilla plus Pote 1 unid,Dos Pinos,Yogurt griego vainilla plus,Pote 1 unid,
143,7606 yogurt do pinos griego plus vainilla 200ml,7606 yogurt do pinos griego plus vainilla 200ml,Yes,,TRUE,Dos Pinos Yogurt griego vainilla plus Pote 200 ml,Dos Pinos,Yogurt griego vainilla plus,Pote 200 ml,
144,7613 yogurt do pinos griego pia mora 200ml,7613 yogurt do pinos griego pia mora,Yes,,FALSE,Dos Pinos Yogurt griego piña mora Pote 1 unid,Dos Pinos,Yogurt griego piña mora,Pote 1 unid,
144,7613 yogurt do pinos griego pia mora 200ml,7613 yogurt do pinos griego pia mora 200ml,Yes,,TRUE,Dos Pinos Yogurt griego piña mora Pote 200 ml,Dos Pinos,Yogurt griego piña mora,Pote 200 ml,
145,8 pack leche coronado 3.5 % lt,8 pack leche coronado 3.5 % lt,Yes,,TRUE,Coronado Leche 8 unids x 1 L c/u,Coronado,Leche,8 unids x 1 L c/u,
146,8 pack leche coronado 35 % desc 50 %,8 pack leche coronado 35 % desc 50 %,Yes,,TRUE,Coronado Leche 8 unids,Coronado,Leche,8 unids,1
148,8 pack leche descremada coronado 0 % 1l,8 pack leche descremada coronado 0 % 1l,Yes,,TRUE,Coronado Leche descremada 8 unids x 1 L c/u,Coronado,Leche descremada,8 unids x 1 L c/u,
149,8 pack leche enteron coronado 3.5 % 1l desc 15 %,8 pack leche enteron coronado 3.5 % 1l desc 15 %,Yes,,TRUE,Coronado Leche entera 8 unids x 1 L c/u,Coronado,Leche entera,8 unids x 1 L c/u,1
150,8179 desc.23.28 % dip do pinos de cebolla 23 230g,8179 desc.23.28 % dip do pinos de cebolla 23 230g,Yes,,TRUE,Dos Pinos Dip de cebolla francesa Pote 230 g,Dos Pinos,Dip de cebolla francesa,Pote 230 g,1
151,8179 dip do pinos de cebolla 230g,8179 dip do pinos de cebolla 23,Yes,,TRUE,Dos Pinos Dip de cebolla francesa Pote 230 g,Dos Pinos,Dip de cebolla francesa,Pote 230 g,
151,8179 dip do pinos de cebolla 230g,8179 dip do pinos de cebolla 23 0g,Yes,,TRUE,Dos Pinos Dip de cebolla francesa Pote 230 g,Dos Pinos,Dip de cebolla francesa,Pote 230 g,
151,8179 dip do pinos de cebolla 230g,8179 dip do pinos de cebolla 230g,Yes,,TRUE,Dos Pinos Dip de cebolla francesa Pote 230 g,Dos Pinos,Dip de cebolla francesa,Pote 230 g,
152,8575 natilla do pinos la granja,8575 natilla do pinos la granja,Yes,,TRUE,Dos Pinos Natilla La Granja 1 unid,Dos Pinos,Natilla La Granja,1 unid,
153,8644 leche do pinos descrdelac,8644 leche do pinos descrdelac,Yes,,TRUE,Dos Pinos Leche descremada Delactomy 1 unid,Dos Pinos,Leche descremada Delactomy,1 unid,
154,8728 natilla do pinos con sal,8728 natilla do pinos con sal,Yes,,TRUE,Dos Pinos Natilla con sal 1 unid,Dos Pinos,Natilla con sal,1 unid,
155,8856 yogurt do pinos fresa griego light,8856 yogurt do pinos fresa griego light,Yes,,TRUE,Dos Pinos Yogurt griego light fresa 1 unid,Dos Pinos,Yogurt griego light fresa,1 unid,
156,8963 jugo do pinos naranja fibra,8963 desc.18.44 % jugo do pinos naranja fibra,Yes,,TRUE,Dos Pinos Jugo de naranja con fibra 1 unid,Dos Pinos,Jugo de naranja con fibra,1 unid,1
156,8963 jugo do pinos naranja fibra,8963 jugo do pinos naranja fibra,Yes,,TRUE,Dos Pinos Jugo de naranja con fibra 1 unid,Dos Pinos,Jugo de naranja con fibra,1 unid,
157,9045 jugo do pinos naranja pure pack,9045 jugo do pinos naranja pure pack,Yes,,TRUE,Dos Pinos Jugo de naranja 1 unid,Dos Pinos,Jugo de naranja,1 unid,
158,9069 jugo do pinos naranja 100 %,9069 desc.19.68 % jugo do pinos naranja 100 %,Yes,,TRUE,Dos Pinos Jugo 100% de naranja Cartón 1 unid,Dos Pinos,Jugo 100% de naranja,Cartón 1 unid,1
158,9069 jugo do pinos naranja 100 %,9069 desc.19.68 % jugo do pinos naranja 100 % 1800ml,Yes,,FALSE,Dos Pinos Jugo 100% de naranja Cartón 1.8 L,Dos Pinos,Jugo 100% de naranja,Cartón 1.8 L,1
158,9069 jugo do pinos naranja 100 %,9069 desc.21.00 % jugo do pinos naranja 100 % 1800ml,Yes,,FALSE,Dos Pinos Jugo 100% de naranja Cartón 1.8 L,Dos Pinos,Jugo 100% de naranja,Cartón 1.8 L,1
158,9069 jugo do pinos naranja 100 %,9069 jugo do pinos naranja 100 %,Yes,,TRUE,Dos Pinos Jugo 100% de naranja Cartón 1 unid,Dos Pinos,Jugo 100% de naranja,Cartón 1 unid,
159,9274 jugo do pinos naranja gable,9274 desc.19.53 % jugo do pinos naranja gable,Yes,,TRUE,Dos Pinos Jugo de naranja Gable Cartón 1 unid,Dos Pinos,Jugo de naranja Gable,Cartón 1 unid,1
159,9274 jugo do pinos naranja gable,9274 jugo do pinos naranja gable,Yes,,TRUE,Dos Pinos Jugo de naranja Gable Cartón 1 unid,Dos Pinos,Jugo de naranja Gable,Cartón 1 unid,
160,9619 helado do pinos combinado,9619 helado do pinos combinado,Yes,,TRUE,Dos Pinos Helado combinado Pote 1 unid,Dos Pinos,Helado combinado,Pote 1 unid,
161,9633 helado do pinos vainichip,9633 helado do pinos vainichip,Yes,,TRUE,Dos Pinos Helado vainilla con chips de chocolate Pote 1 unid,Dos Pinos,Helado vainilla con chips de chocolate,Pote 1 unid,
162,9990 yogurt do pinos grieg plus coco 200ml,9990 yogurt do pinos grieg plus coco 200ml,Yes,,TRUE,Dos Pinos Yogurt griego plus coco Pote 200 ml,Dos Pinos,Yogurt griego plus coco,Pote 200 ml,
177,agua fresa limn alma do pinos 600 ml 2755,agua fresa limn alma do pinos 600 ml 2755,Yes,,TRUE,Dos Pinos Agua fresa limón Alma Botella 600 ml,Dos Pinos,Agua fresa limón Alma,Botella 600 ml,
178,agua pera sanda alma do pinos 600 ml 2762,agua pera sanda alma do pinos 600 ml 2762,Yes,,TRUE,Dos Pinos Agua pera sandía Alma Botella 600 ml,Dos Pinos,Agua pera sandía Alma,Botella 600 ml,
235,ar leite al01044 silla saltarina estacionaria para el beb azul 4m,ar leite al01044 silla saltarina estacionaria para el beb azul 4m,Yes,,TRUE,Ar Leite Silla saltarina estacionaria azul 1 unid,Ar Leite,Silla saltarina estacionaria azul,1 unid,
243,astra zeneca uk limited atacand 16 mg x 14 tabletas,astra zeneca uk limited atacand 16 mg x 14 tabletas,Yes,,TRUE,Atacand Candesartán Cilexetilo 16 mg 14 tabletas,Atacand,Candesartán Cilexetilo 16 mg,14 tabletas,
